mu,rm,seed,ordered,bd_mean,bd_std,deg_mean,deg_std
0.341,4,0,False,0.13118024639771356,0.024958803843293492,6.522439575195312,0.6827429602413639
0.341,4,1,False,0.14567491535640092,0.03489293844970164,6.164251708984375,0.7658000985211384
0.341,4,10,False,0.13748830921660346,0.029465063276641827,6.319149780273437,0.7264805267413894
0.341,4,11,False,0.136664970095984,0.02771289226008746,6.366177368164062,0.7205050274308321
0.341,4,12,False,0.1301137298530945,0.023966781678650795,6.517584228515625,0.683732216544264
0.341,4,13,False,0.1352397149210011,0.027141286569969864,6.4006805419921875,0.7041983293565534
0.341,4,14,False,0.13816849244662405,0.02938390374470626,6.32073974609375,0.7273307621151726
0.341,4,15,False,0.1292831471745705,0.02312420516038813,6.554837036132812,0.6673343521469397
0.341,4,16,False,0.13500395247783717,0.026315942542792466,6.401492309570313,0.7082350218273478
0.341,4,17,False,0.13159729018539112,0.02503276157195256,6.49559326171875,0.6886479128262248
0.341,4,18,False,0.143259051789969,0.03331046081419037,6.221160888671875,0.7508712404504507
0.341,4,19,False,0.13903239700450926,0.02931508771313654,6.30992431640625,0.7295632825879269
0.341,4,2,False,0.13948279242795,0.029384792443380922,6.314877319335937,0.7228111305321251
0.341,4,20,False,0.1400079364002003,0.03097098609568214,6.294171142578125,0.7393849907481813
0.341,4,21,False,0.14284338057254975,0.031540987275466906,6.211859130859375,0.7582060011996353
0.341,4,22,False,0.13332015112170964,0.025696974635067267,6.4628753662109375,0.6866451199339725
0.341,4,23,False,0.13588437210042295,0.027537694346594203,6.401263427734375,0.708323682133172
0.341,4,24,False,0.1435774124581201,0.03297867202208475,6.201416015625,0.7567993557610624
0.341,4,25,False,0.13782686632542385,0.02991172612803405,6.3097412109375,0.7386629474247662
0.341,4,26,False,0.12989463838539003,0.022772095197973265,6.5239013671875,0.6772522633552751
0.341,4,27,False,0.13612106071086036,0.027057753232838745,6.369253540039063,0.7158321083067536
0.341,4,28,False,0.138114921356651,0.029575618403014765,6.33568115234375,0.7285004083920933
0.341,4,29,False,0.13627311301824566,0.02729713797839453,6.378765869140625,0.7183970511483602
0.341,4,3,False,0.13376740578432902,0.026293843189133692,6.4425201416015625,0.7000324411317473
0.341,4,30,False,0.13581536371812136,0.027395966676203896,6.382565307617187,0.7119705279122281
0.341,4,31,False,0.13160982358262904,0.025514207330134146,6.483163452148437,0.6903537301160798
0.341,4,4,False,0.13477804098895246,0.02675100928713585,6.39779052734375,0.7154611675106833
0.341,4,5,False,0.13688174000920278,0.02847589627348922,6.339620971679688,0.7228686067150801
0.341,4,6,False,0.1367804177659864,0.0276676820309949,6.344754028320312,0.7265374531133147
0.341,4,7,False,0.13521460836079552,0.028371147563151115,6.357659912109375,0.7182194367080026
0.341,4,8,False,0.13015711705599378,0.024375003137560365,6.523785400390625,0.683401728663297
0.341,4,9,False,0.13306490658449383,0.026136898719968618,6.448355102539063,0.6993584810325201
0.342,4,0,False,0.14165469252316765,0.03210906230516513,6.249322509765625,0.7479377941948016
