mu,rm,seed,ordered,bd_mean,bd_std,deg_mean,deg_std
0.345,4,0,False,0.1210276546531162,0.01977219709963321,6.843465169270833,0.6343087574657775
0.345,4,1,False,0.1303718903665909,0.02681689411941482,6.590034993489583,0.7416295277680931
0.345,4,10,False,0.12121642736730935,0.020213172543434577,6.848990885416667,0.6477092621012274
0.345,4,11,False,0.14509319680375832,0.038225737161624425,6.275606282552084,0.8620852721159307
0.345,4,12,False,0.11709737435415718,0.01553429526381219,7.001326497395834,0.5607777993635845
0.345,4,13,False,0.12304208698699319,0.021431486370610216,6.78743896484375,0.6690152283675279
0.345,4,14,False,0.12043054216500303,0.01896900484641455,6.882609049479167,0.6237872854087463
0.345,4,15,False,0.14402759445523036,0.037330231143630654,6.30234375,0.8420460257192678
0.345,4,16,False,0.12397829360074566,0.022864596621791973,6.74764404296875,0.6901682567106195
0.345,4,17,False,0.12251161936294297,0.01964932698896267,6.838142903645833,0.6335001721038592
0.345,4,18,False,0.1256892793499391,0.02391608187863289,6.72821044921875,0.6948003524001923
0.345,4,19,False,0.12626249536808098,0.022612390506917848,6.704447428385417,0.6843374156961949
0.345,4,2,False,0.15474069739258534,0.04477800492235416,6.096146647135416,0.8932978824119605
0.345,4,20,False,0.1232891653778682,0.021367917504985904,6.79571533203125,0.6620894465640382
0.345,4,21,False,0.11907404629658004,0.01844758159813954,6.9257568359375,0.60019165693387
0.345,4,22,False,0.13058195983752577,0.02707991484433875,6.56099853515625,0.7523561886293605
0.345,4,23,False,0.11921548632851738,0.017859072340208584,6.93984375,0.5925444531162523
0.345,4,24,False,0.12141264871584613,0.01845784471035367,6.846134440104167,0.6319201191620835
0.345,4,25,False,0.13514324802864938,0.030150965267999857,6.498600260416667,0.773496123210417
0.345,4,26,False,0.11873970644694815,0.016952708504294707,6.965828450520833,0.5774091842087833
0.345,4,27,False,0.1170007219661366,0.0154194671121736,6.978955078125,0.5694309952227987
0.345,4,28,False,0.13016078953841662,0.02745439172555381,6.605452473958334,0.7493634328761613
0.345,4,29,False,0.11987784317020436,0.018484574792507445,6.910400390625,0.6156656172790251
0.345,4,3,False,0.1195666074508009,0.017630154629273646,6.910636393229167,0.6053989705993256
0.345,4,30,False,0.12265121579803707,0.021025283107319388,6.831001790364583,0.6544511464632606
0.345,4,31,False,0.12822375726942084,0.022994190874649843,6.65494384765625,0.7125437613971314
0.345,4,32,False,0.12691778381092764,0.024740964551808773,6.68349609375,0.714128619749249
0.345,4,33,False,0.12103406088026339,0.0192199182581474,6.862906901041667,0.6323694247300611
0.345,4,34,False,0.13093898552410582,0.026777606118316827,6.60235595703125,0.7427096064696205
0.345,4,35,False,0.12179852510814201,0.019077524522102693,6.871895345052083,0.6286952552789643
0.345,4,36,False,0.12357715938561945,0.02004465044768104,6.80037841796875,0.6620074942270615
