mu,rm,seed,ordered,bd_mean,bd_std,deg_mean,deg_std
0.33,4,0,False,0.09377670989873603,0.005712984360554111,7.8080078125,0.00721643786812838
0.33,4,1,False,0.0934146260250239,0.005818167750548442,7.812516276041666,0.0073680150347222705
0.33,4,10,False,0.09215182354988018,0.005576140322568831,7.814990234375,0.00818542508534029
0.33,4,11,False,0.09327827115754486,0.0051599820021929485,7.813151041666667,0.006571974600674421
0.33,4,12,False,0.09286198835525676,0.005648225909687062,7.811442057291667,0.007365425892590136
0.33,4,13,False,0.09246051942657349,0.004901449970401056,7.813785807291667,0.008549323023318085
0.33,4,14,False,0.09297172460433585,0.004330405241099223,7.812320963541667,0.007229732700141841
0.33,4,15,False,0.0924152599338072,0.005621987521057362,7.812613932291667,0.009232418753158039
0.33,4,16,False,0.09203631772891772,0.004438446527957726,7.80830078125,0.008314747747868067
0.33,4,17,False,0.09191346380951733,0.005203647197250618,7.805533854166667,0.00772342338947449
0.33,4,18,False,0.09286760036488836,0.003535375524029757,7.813785807291667,0.0070786561670733855
0.33,4,19,False,0.09218831766410825,0.004105863634886489,7.809944661458333,0.010192246509941095
0.33,4,2,False,0.09308052563165402,0.004546511961278115,7.812516276041666,0.007799756995651617
0.33,4,20,False,0.09309677536904297,0.0046683231486043695,7.810677083333333,0.007901444104883602
0.33,4,21,False,0.09153489382483758,0.004917590887594881,7.813395182291667,0.0103619089941509
0.33,4,22,False,0.0937821889927474,0.005302102031791717,7.807454427083333,0.009638110634798474
0.33,4,23,False,0.09231545529858484,0.005356804753924972,7.810237630208333,0.006795690830404245
0.33,4,24,False,0.09346654376078446,0.004494274965379506,7.813623046875,0.005988366929528116
0.33,4,25,False,0.09263048268989811,0.0037979281716555287,7.811962890625,0.007426959521388311
0.33,4,26,False,0.09285269879518664,0.004770713320957,7.81005859375,0.009378729184518361
0.33,4,27,False,0.09398278747441233,0.0054958950707510255,7.809619140625,0.009035490279146675
0.33,4,28,False,0.09235371324453705,0.005031010074955777,7.812906901041667,0.00902645557861089
0.33,4,29,False,0.09291336633365016,0.00461655579505507,7.813557942708333,0.007819702219473732
0.33,4,3,False,0.09284033685881617,0.004442242349618893,7.810042317708334,0.009056692198997114
0.33,4,30,False,0.09292040100386603,0.005069944452482197,7.814046223958333,0.009091374958508936
0.33,4,31,False,0.09316245280217536,0.0060224664719879285,7.811555989583334,0.007215923921276604
0.33,4,32,False,0.09438777477158473,0.004311766795120814,7.807242838541667,0.01029388545902664
0.33,4,33,False,0.09270882823774544,0.005194509526846969,7.813460286458334,0.007377716225184754
0.33,4,34,False,0.09306888348963338,0.004062294211400996,7.810026041666666,0.008693539551705392
0.33,4,35,False,0.09399892234420558,0.005108409621074051,7.811783854166666,0.00831105114285644
0.33,4,36,False,0.09176248919934452,0.003929929221254137,7.80283203125,0.008068124312595994
0.33,4,37,False,0.09373581103226264,0.004078101546748005,7.809391276041667,0.0073431648760783706
0.33,4,38,False,0.09386007243519681,0.004653807254823568,7.813232421875,0.010263009042385439
0.33,4,39,False,0.0915918979250599,0.004451567102222873,7.814778645833333,0.008036475843508143
0.33,4,4,False,0.09403396285930662,0.005142143424370236,7.814127604166667,0.00841331248914068
