mu,rm,seed,ordered,bd_mean,bd_std,deg_mean,deg_std
0.35,4,0,True,0.0998588742422317,0.0048811379605106665,7.797819010416666,0.007354465899985201
0.35,4,10,True,0.10080377418637224,0.004728199413802309,7.798470052083333,0.007805308104635585
0.35,4,11,True,0.09868181569589492,0.0040376921706508145,7.795491536458333,0.006482790506972834
0.35,4,12,True,0.09999777001053765,0.003998999601908204,7.796614583333334,0.007916315974448807
0.35,4,13,True,0.09944573513835825,0.004141525157840589,7.799820963541666,0.00810751116858734
0.35,4,14,True,0.10284220414528375,0.005217006009728831,7.794807942708333,0.006932542986939254
0.35,4,15,True,0.10091543435467985,0.00453639150969245,7.799381510416667,0.009307049936529314
0.35,4,16,True,0.100964167377918,0.006488365611172089,7.796402994791666,0.008144675013927344
0.35,4,17,True,0.10031685821138984,0.0047901028081468585,7.798160807291667,0.008097702861266732
0.35,4,18,True,0.10103921576965537,0.004092964259375855,7.799039713541666,0.009183221952728702
0.35,4,19,True,0.10184335519394722,0.004879500289866815,7.795247395833333,0.009875950162648951
0.35,4,1,True,0.09936433667055401,0.005965033294533795,7.800406901041667,0.007791805408894884
0.35,4,20,True,0.10041091777778667,0.003913225851577287,7.794222005208334,0.008952725451661687
0.35,4,21,True,0.10030471902961582,0.004864958058042479,7.79970703125,0.009832453629104468
0.35,4,22,True,0.09926043234213631,0.005776603240195087,7.792496744791666,0.009513746633340139
0.35,4,23,True,0.10053807153306846,0.0055748472422957355,7.79833984375,0.007632405005008695
0.35,4,24,True,0.10147019260619332,0.004778784468981223,7.795914713541666,0.008163193489643275
0.35,4,25,True,0.10088412940087417,0.0052366012515407965,7.795182291666666,0.009528145484267002
0.35,4,26,True,0.10040027679883193,0.004707285463726406,7.791910807291667,0.010048857650655793
0.35,4,27,True,0.1006003985517025,0.004988606713748211,7.794514973958333,0.007612682434022942
0.35,4,28,True,0.10049919130014298,0.00483459337604355,7.795914713541666,0.008452093745059022
0.35,4,29,True,0.1002186869621831,0.005453665358610501,7.797574869791666,0.00894739769883905
0.35,4,2,True,0.10048099823830606,0.00466187953152604,7.79453125,0.008471738318571127
0.35,4,30,True,0.099084642609588,0.005245637391683928,7.795556640625,0.007490675746176623
0.35,4,31,True,0.1017800875934805,0.005750528480600748,7.803776041666667,0.00837107693976121
0.35,4,3,True,0.1019262539979605,0.004685686218601624,7.794759114583333,0.00677443188627116
0.35,4,4,True,0.101429681749479,0.005799947526815092,7.7953125,0.006813112937114736
0.35,4,5,True,0.09968792915886567,0.007249976489821881,7.796044921875,0.008181346259972723
0.35,4,6,True,0.1008804652573522,0.005290893248491277,7.79638671875,0.010716262513920261
0.35,4,7,True,0.10028240123701627,0.0060901917185177306,7.799886067708333,0.011768883737794736
0.35,4,8,True,0.1004879132199543,0.005343595064368275,7.798063151041666,0.008099861707932775
0.35,4,9,True,0.10114396776272148,0.0039356428787212655,7.793815104166667,0.006576326528609579
