mu,rm,seed,ordered,bd_mean,bd_std,deg_mean,deg_std
0.35,4,0,False,0.5080495692998422,0.07590204860499353,3.958931477864583,0.09048260586153319
0.35,4,1,False,0.1797704936009019,0.06224435563733059,5.755403645833334,0.9324140844475542
0.35,4,10,False,0.12821528072459795,0.022420272173061327,6.731412760416666,0.6780410577919818
0.35,4,11,False,0.1950414769040108,0.07715674326342446,5.56151123046875,0.9582368097295256
0.35,4,12,False,0.18731559617289728,0.06940082213345647,5.665336100260417,0.9526067323634498
0.35,4,13,False,0.1835332749369062,0.06588217790570262,5.707975260416666,0.9420802192560598
0.35,4,14,False,0.3262281425746681,0.15496952969495162,4.683231608072917,0.7418806703229043
0.35,4,15,False,0.14374227684685204,0.0349336579056349,6.329927571614584,0.8190318557225688
0.35,4,16,False,0.19394909954341133,0.07474241961439598,5.56329345703125,0.9522974938989989
0.35,4,17,False,0.2326172653421939,0.1126794889901497,5.263525390625,0.9269040191842354
0.35,4,18,False,0.13209981473544713,0.025469860888909016,6.621565755208334,0.7224667884892471
0.35,4,19,False,0.14218575506869174,0.03441410022388012,6.3639404296875,0.7946612135209472
0.35,4,2,False,0.16467519318459903,0.049613892785409626,5.974686686197916,0.9061354868894891
0.35,4,20,False,0.12917755490201457,0.022766253639340636,6.709395345052084,0.6753847377376608
0.35,4,21,False,0.16730707102693773,0.05457615793242302,5.911629231770833,0.9117097538367386
0.35,4,22,False,0.1442343610837242,0.035776550747175395,6.343094889322916,0.8165901910666845
0.35,4,23,False,0.1999367530709447,0.08050059867213641,5.516227213541667,0.9496483964293999
0.35,4,24,False,0.2153568677225676,0.09556799707425169,5.377054850260417,0.9330668411408425
0.35,4,25,False,0.13238201851299466,0.026416277243229418,6.625004069010417,0.7229764112181984
0.35,4,26,False,0.16216354510663822,0.04951418440247657,6.0103759765625,0.8827529853407324
0.35,4,27,False,0.1490061051642941,0.03923798263227398,6.24427490234375,0.8498981317492258
0.35,4,28,False,0.17345337663488483,0.058166919797241014,5.821748860677084,0.9198056312561558
0.35,4,29,False,0.22173747998576956,0.1053847632477975,5.354996744791666,0.9437600051764967
0.35,4,3,False,0.14584288040529136,0.03639025688380924,6.306754557291667,0.8263601053703259
0.35,4,30,False,0.14125020482776257,0.03313928473781084,6.420662434895833,0.795431841690039
0.35,4,31,False,0.18772240936013676,0.06926487038754443,5.634952799479167,0.941768791032806
0.35,4,4,False,0.16407900635104397,0.051265019378489464,5.9675048828125,0.9143950584994537
0.35,4,5,False,0.16835501427694027,0.05609476459046981,5.914798990885417,0.9156021581212117
0.35,4,6,False,0.13232473004090978,0.027551002413482975,6.644376627604166,0.7218698631680003
0.35,4,7,False,0.15621845834895598,0.0449732406513087,6.11181640625,0.8837910132623714
0.35,4,8,False,0.13620278562655314,0.0284085299141891,6.537093098958334,0.7615089849749889
0.35,4,9,False,0.17565511268924433,0.060421667304880404,5.812251790364583,0.9278518465770145
