mu,rm,seed,ordered,bd_mean,bd_std,deg_mean,deg_std
0.345,4,0,True,0.12233810008440656,0.019307821536865773,6.844820149739584,0.6441486237723758
0.345,4,10,True,0.1273791204053027,0.024807214095718316,6.681978352864584,0.7187036130858955
0.345,4,11,True,0.168396992433153,0.05881153415347668,5.869775390625,0.9502988922339085
0.345,4,12,True,0.1250416237245408,0.023511216606596892,6.742879231770833,0.6846286905392872
0.345,4,13,True,0.1207059893217887,0.019394836768071296,6.8662109375,0.6227100621881497
0.345,4,14,True,0.12019896703221855,0.01766024453250722,6.876481119791666,0.6287970617797308
0.345,4,15,True,0.120473115390685,0.018331804867668715,6.874100748697916,0.6255053547270977
0.345,4,16,True,0.11754867825865732,0.016844105403934505,6.998811848958334,0.5821471190131727
0.345,4,17,True,0.12584279943313756,0.022981859569882072,6.730448404947917,0.6755827221354765
0.345,4,18,True,0.12365834863005137,0.021131633370607947,6.782023111979167,0.6540451873980535
0.345,4,19,True,0.11816669850939328,0.016541375947478048,6.956412760416667,0.5824237395621369
0.345,4,1,True,0.12715106769505094,0.02376951406396227,6.685888671875,0.7067586737992095
0.345,4,20,True,0.12074257650627297,0.019250274597121083,6.86649169921875,0.6248171381074049
0.345,4,21,True,0.12040352957508442,0.018951849731374325,6.863765462239583,0.636115969893435
0.345,4,22,True,0.12156965861411498,0.01927242881005005,6.8524658203125,0.6449258383296609
0.345,4,23,True,0.11855839990328203,0.01751903808035685,6.955887858072916,0.5934431048225606
0.345,4,24,True,0.11532949505237428,0.014422142450643443,7.077176920572916,0.5150397039081641
0.345,4,25,True,0.11708338930411408,0.015999723936657353,6.99466552734375,0.5564675492815199
0.345,4,26,True,0.1236504436468117,0.022407572859603705,6.790189615885416,0.6606850995745401
0.345,4,27,True,0.12429069835276839,0.020936576510994308,6.78055419921875,0.6655318076678347
0.345,4,28,True,0.11714940143267766,0.015302734927758674,6.99698486328125,0.563189895098087
0.345,4,29,True,0.12620113367668934,0.022796757576375757,6.715364583333334,0.694280742508728
0.345,4,2,True,0.12080143085905501,0.018581774071038427,6.889595540364583,0.6229170028580361
