mu,seed,ordered,fdom_mean,fdom_std
1.0,48,False,0.33709309895833334,0.0022302446165523133
1.0,49,False,0.337188720703125,0.002473832010089123
1.0,5,False,0.33824462890625,0.0020020647715628687
1.0,50,False,0.33769327799479165,0.0021492513406010387
1.0,51,False,0.33680826822916665,0.0023547725741717616
1.0,52,False,0.3375325520833333,0.002236016560431951
1.0,53,False,0.33741455078125,0.002726771363981857
1.0,54,False,0.33773193359375,0.002081504654984741
1.0,55,False,0.33756103515625,0.0022418881171035695
1.0,56,False,0.33837483723958334,0.0023692824267197874
1.0,57,False,0.3375752766927083,0.002403529183976218
1.0,58,False,0.337774658203125,0.002336211797627425
1.0,59,False,0.3378092447916667,0.001942307929535879
1.0,6,False,0.337646484375,0.002360569683029783
1.0,60,False,0.33817138671875,0.002677888064028173
1.0,61,False,0.3379638671875,0.00288799716307993
1.0,62,False,0.3380513509114583,0.0034542693164284085
1.0,63,False,0.33683878580729165,0.001639539823960585
1.0,7,False,0.3368021647135417,0.002267414752669043
1.0,8,False,0.337701416015625,0.0025921073484225544
1.0,9,False,0.33825480143229164,0.0023780476677722475
0.5,0,False,0.34202880859375,0.004298868583825042
0.5,1,False,0.3417236328125,0.005245364784462707
0.5,10,False,0.3394877115885417,0.002907865989949686
0.5,11,False,0.33987019856770834,0.00439635862809619
0.5,12,False,0.34081624348958334,0.0039796274028291445
0.5,13,False,0.339495849609375,0.0034532506209318395
0.5,14,False,0.34046630859375,0.005370802437945223
0.5,15,False,0.3399759928385417,0.004043644998521291
0.5,16,False,0.34160970052083334,0.0036993190631381544
0.5,17,False,0.33950602213541664,0.0032676231156711527
0.5,18,False,0.33960164388020836,0.003944574020481933
0.5,19,False,0.3415751139322917,0.003854068741972014
0.5,2,False,0.340631103515625,0.0036528865390479553
0.5,20,False,0.34066162109375,0.004038498475705816
0.5,21,False,0.3399739583333333,0.0031912976582009174
0.5,22,False,0.340789794921875,0.0053005967301347
0.5,23,False,0.3404642740885417,0.003103807566180565
0.5,24,False,0.3405863444010417,0.0052011380562387325
0.5,25,False,0.3391825358072917,0.003735301142776831
0.5,26,False,0.34100138346354164,0.003306298820272977
0.5,27,False,0.34014485677083334,0.0036501518286157016
0.5,28,False,0.34068603515625,0.003514105857128203
0.5,29,False,0.3406290690104167,0.004272656633042988
