mu,rm,seed,ordered,bd_mean,bd_std,deg_mean,deg_std
0.1,2,0,False,0.08394775390625,0.0057902003931868985,4.0,0.0
0.1,2,1,False,0.075909423828125,0.0028850460342357493,4.0,0.0
0.1,2,10,False,0.07567626953125,0.003430287423811511,4.0,0.0
0.1,2,11,False,0.07489013671875,0.003052209439238344,4.0,0.0
0.1,2,12,False,0.0754736328125,0.0031946563420067846,4.0,0.0
0.1,2,13,False,0.077650146484375,0.004285181607055752,4.0,0.0
0.1,2,14,False,0.075638427734375,0.003005386464058736,4.0,0.0
0.1,2,15,False,0.075489501953125,0.002755531210390172,4.0,0.0
0.1,2,16,False,0.0769482421875,0.0027183345608812744,4.0,0.0
0.1,2,17,False,0.075084228515625,0.0024441951843776136,4.0,0.0
0.1,2,18,False,0.083380126953125,0.007848917007759384,4.0,0.0
0.1,2,19,False,0.075928955078125,0.0036638736798206392,4.0,0.0
0.1,2,2,False,0.087591552734375,0.0026712208889708,4.0,0.0
0.1,2,20,False,0.075714111328125,0.0029621236030873774,4.0,0.0
0.1,2,21,False,0.076900634765625,0.00454620819183752,4.0,0.0
0.1,2,22,False,0.076827392578125,0.004087306360446837,4.0,0.0
0.1,2,23,False,0.07634765625,0.0035140593539334563,4.0,0.0
0.1,2,24,False,0.09123779296875,0.006270819320747544,4.0,0.0
0.1,2,25,False,0.07823486328125,0.0042757991283676544,4.0,0.0
0.1,2,26,False,0.07538330078125,0.0026889249882845094,4.0,0.0
0.1,2,27,False,0.074619140625,0.0037244582563128108,4.0,0.0
0.1,2,28,False,0.07618896484375,0.003835651239408263,4.0,0.0
0.1,2,29,False,0.0751611328125,0.004042779300692264,4.0,0.0
0.1,2,3,False,0.085826416015625,0.0036350714930465443,4.0,0.0
0.1,2,30,False,0.075247802734375,0.0026108856625207955,4.0,0.0
0.1,2,31,False,0.099010009765625,0.0035173716974344934,4.0,0.0
0.1,2,32,False,0.074119873046875,0.0027835280914657026,4.0,0.0
0.1,2,33,False,0.07515869140625,0.002911050646267631,4.0,0.0
0.1,2,34,False,0.074073486328125,0.0022185297843287013,4.0,0.0
0.1,2,35,False,0.0924951171875,0.003466596140893003,4.0,0.0
0.1,2,36,False,0.09303955078125,0.003007720846786164,4.0,0.0
0.1,2,37,False,0.075029296875,0.0025419963612414113,4.0,0.0
0.1,2,38,False,0.075836181640625,0.001936152143178902,4.0,0.0
0.1,2,39,False,0.07560302734375,0.004277305080291277,4.0,0.0
0.1,2,4,False,0.0741015625,0.0022256949893066673,4.0,0.0
0.1,2,40,False,0.09138671875,0.002859522539511874,4.0,0.0
0.1,2,41,False,0.075946044921875,0.003776947000648299,4.0,0.0
0.1,2,42,False,0.076549072265625,0.0022751771229133026,4.0,0.0
0.1,2,43,False,0.07664306640625,0.0027810216016962647,4.0,0.0
0.1,2,44,False,0.075,0.00246089026996159,4.0,0.0
0.1,2,45,False,0.07906005859375,0.005325700403992964,4.0,0.0
0.1,2,46,False,0.09038330078125,0.0026291876723049377,4.0,0.0
0.1,2,47,False,0.078756103515625,0.006501947285496848,4.0,0.0
