mu,seed,ordered,fdom_mean,fdom_std
0.35,24,False,0.829339599609375,0.09744425760209581
0.35,25,False,0.90462646484375,0.021829097133607527
0.35,26,False,0.8789896647135417,0.040798908941611214
0.35,27,False,0.8900533040364583,0.032696229880550785
0.35,28,False,0.8700459798177084,0.04992114167362186
0.35,29,False,0.819537353515625,0.11623942792624939
0.35,3,False,0.89244384765625,0.02931834557354013
0.35,30,False,0.8972737630208333,0.02667749762371666
0.35,31,False,0.8554484049479166,0.060381979274782366
0.35,32,False,0.8990275065104166,0.025309576786721737
0.35,33,False,0.8653788248697917,0.05269355720887492
0.35,34,False,0.9059549967447916,0.019929270420905004
0.35,35,False,0.8906514485677083,0.03231953660310625
0.35,36,False,0.78671875,0.1609302631775724
0.35,37,False,0.8908793131510416,0.032155365115740006
0.35,38,False,0.91109619140625,0.017028791092620933
0.35,39,False,0.8898640950520833,0.03319911084811698
0.35,4,False,0.8764424641927083,0.043516235836192706
0.35,40,False,0.839483642578125,0.0730997070459433
0.35,41,False,0.8913167317708334,0.030494096326189418
0.35,42,False,0.8246053059895834,0.10625698488937192
0.35,43,False,0.8919047037760417,0.029888584200123147
0.35,44,False,0.8894002278645833,0.03390142956369813
0.35,45,False,0.8871683756510417,0.03561389070642362
0.35,46,False,0.8745015462239584,0.04320770371432647
